"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"58","sharklg",2010,"USA","Alopias vulpinus",9,"Sharks & rays","R",0.000119734455185753,78598,"Reported","Thresher","Industrial",187,20,1,"R","Landings",602535
"59","sharklg",2010,"USA","Alopias vulpinus",9,"Sharks & rays","R",0.746163348116902,78598,"Reported","Thresher","Artisanal",187,20,3,"R","Landings",602535
"60","sharklg",2010,"USA","Alopias vulpinus",9,"Sharks & rays","R",0.077346200719435,78598,"Reported","Thresher","Artisanal",187,20,3,"R","Landings",602535
"61","sharklg",2010,"USA","Alopias vulpinus",9,"Sharks & rays","R",0.428431844627824,78598,"Unreported","Thresher","Recreational",187,20,4,"U","Landings",602535
"62","sharklg",2010,"USA","Alopias vulpinus",9,"Sharks & rays","D",0.0872992730750724,78598,"Unreported","Thresher","Recreational",187,20,4,"U","Discards",602535
"63","sharklg",2010,"USA","Alopias superciliosus",9,"Sharks & rays","R",0.0123641335998295,78598,"Reported","Bigeye thresher","Artisanal",187,20,3,"R","Landings",602534
"64","sharklg",2010,"USA","Isurus oxyrinchus",9,"Sharks & rays","R",0.040876302618704,78598,"Unreported","Shortfin mako","Recreational",187,20,4,"U","Landings",600752
"65","sharklg",2010,"USA","Isurus oxyrinchus",9,"Sharks & rays","D",0.00362820644358013,78598,"Unreported","Shortfin mako","Recreational",187,20,4,"U","Discards",600752
"66","sharklg",2010,"USA","Isurus oxyrinchus",9,"Sharks & rays","R",0.131337106175154,78598,"Reported","Shortfin mako","Artisanal",187,20,3,"R","Landings",600752
"67","sharklg",2010,"USA","Isurus oxyrinchus",9,"Sharks & rays","R",0.0237136441705139,78598,"Reported","Shortfin mako","Artisanal",187,20,3,"R","Landings",600752
"68","sharklg",2010,"USA","Isurus oxyrinchus",9,"Sharks & rays","R",0.00182412647465492,78598,"Reported","Shortfin mako","Artisanal",187,20,3,"R","Landings",600752
"69","pelagiclg",2010,"USA","Xiphias gladius",4,"Tuna & billfishes","R",0.620118723180805,78598,"Reported","Swordfish","Artisanal",187,3,3,"R","Landings",600226
"70","pelagiclg",2010,"USA","Xiphias gladius",4,"Tuna & billfishes","R",0.457001592835021,78599,"Reported","Swordfish","Artisanal",187,3,3,"R","Landings",600226
"71","pelagiclg",2010,"USA","Xiphias gladius",4,"Tuna & billfishes","R",2.75698684797761,78598,"Reported","Swordfish","Artisanal",187,3,3,"R","Landings",600226
"72","pelagiclg",2010,"USA","Xiphias gladius",4,"Tuna & billfishes","R",2.03178413076816,78599,"Reported","Swordfish","Artisanal",187,3,3,"R","Landings",600226
"73","pelagiclg",2010,"USA","Xiphias gladius",4,"Tuna & billfishes","R",0.379187350404001,78598,"Reported","Swordfish","Artisanal",187,3,3,"R","Landings",600226
"74","pelagiclg",2010,"USA","Xiphias gladius",4,"Tuna & billfishes","R",0.279445236274529,78599,"Reported","Swordfish","Artisanal",187,3,3,"R","Landings",600226
"75","benthopelagicmd",2010,"USA","Merluccius productus",5,"Cod-likes","R",6.57954358434705,78599,"Reported","North Pacific hake","Industrial",187,14,1,"R","Landings",600326
"76","benthopelagicmd",2010,"USA","Merluccius productus",5,"Cod-likes","R",39.5144163756448,78598,"Reported","North Pacific hake","Industrial",187,14,1,"R","Landings",600326
"77","benthopelagicmd",2010,"USA","Merluccius productus",5,"Cod-likes","R",0.000289874978096642,78598,"Unreported","North Pacific hake","Recreational",187,14,4,"U","Landings",600326
