Site Name,Country,Lat,Long,habitat,Date,Deployment Type,Time Started,Time Ended,Q/PA,Genus,Species,Length,Number Of Strikes,Bait Removed,Notes
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,5,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,6,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,2,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,7,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,7,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,4,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,4,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,1,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,5,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,3,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,2,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,2,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,4,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,1,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Haemulon ,plumieri,18,6,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,PA,Halichoeres ,bivittatus,,,,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Halichoeres ,bivittatus,11,1,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Halichoeres ,bivittatus,12,1,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Halichoeres ,bivittatus,10,2,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Halichoeres ,bivittatus,10,2,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Halichoeres ,bivittatus,11,3,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Halichoeres ,bivittatus,11,2,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,PA,Thalassoma ,bifasciatum,,,,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Thalassoma ,bifasciatum,8,1,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,Q,Thalassoma ,bifasciatum,8,7,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,PA,Acanthurus ,coeruleus,,,,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,PA,Alters ,scriptus,,,,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120718,Bait,10:56,11:56,PA,Sparisoma,rubripinne,,,,initial phase
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120718,Bait,10:49,11:33,PA,Caranx ,ruber,,,,
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120718,Bait,10:49,11:33,PA,Halichoeres ,bivittatus,,,,
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120718,Bait,10:49,11:33,PA,Lactophrys ,trigonus,,,,
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120718,Bait,10:49,11:33,PA,Halichoeres ,bivittatus,,,,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120719,Bait,10:38,11:17,PA,Caranx ,ruber,,,,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120719,Bait,10:38,11:17,PA,Haemulon ,sciurus,,,,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120719,Bait,10:38,11:17,PA,Lutjanus,apodus,,,,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120719,Bait,10:38,11:17,PA,Lactophrys ,trigonus,,,,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120719,Bait,10:38,11:17,PA,Anisotremus ,virginicus,,,,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120719,Bait,10:38,11:17,PA,Halichoeres ,bivittatus,,,,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120719,Bait,10:38,11:17,Q,Halichoeres ,bivittatus,8,4,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120719,Bait,10:38,11:17,Q,Halichoeres ,bivittatus,8,1,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120719,Bait,10:38,11:17,Q,Halichoeres ,bivittatus,8,1,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120719,Bait,10:38,11:17,Q,Halichoeres ,bivittatus,8,1,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120719,Bait,10:38,11:17,Q,Halichoeres ,bivittatus,8,2,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120719,Bait,10:38,11:17,Q,Halichoeres ,bivittatus,8,1,No,
Pto Morelos,Mexico (ICML),"2,083,433","-8,687,647",Unveg,20120719,Bait,10:38,11:17,Q,Halichoeres ,bivittatus,8,2,No,
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120719,Bait,10:58,11:58,PA,Halichoeres ,bivittatus,,,,
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120719,Bait,10:58,11:58,Q,Halichoeres ,bivittatus,8,1,,
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120719,Bait,10:58,11:58,Q,Halichoeres ,bivittatus,9,1,,
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120719,Bait,10:58,11:58,PA,Caranx ,ruber,,,,
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120719,Bait,10:58,11:58,PA,Lutjanus,griseus,,,,
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120719,Bait,10:58,11:58,PA,Gerres,cinereus,,,,
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120719,Bait,10:58,11:58,PA,Ocyurus,chrysurus,,,,
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120719,Bait,10:58,11:58,PA,Lactophrys ,trigonus,,,,
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120719,Bait,10:58,11:58,PA,Urobatis ,jamaicensis,,,,
Pto Morelos,Mexico (ICML),"2,083,470","-8,687,654",Seagrass,20120719,Bait,10:58,11:58,PA,NA,NA,,,,"small pale wrasse, no ID"
Pto Aldea (Chile),Chile,-30.29754,-71.607033,Unveg,20170307,squidpop,1248,1350,Q,Mugil,cephalus,35,0,no,"camara # 2, hour: 1321"
Pto Aldea (Chile),Chile,-30.29754,-71.607033,Unveg,20170307,squidpop,1248,1350,Q,Mugil,cephalus,40,0,no,"camara # 2, hour: 1323"
Pto Aldea (Chile),Chile,-30.29754,-71.607033,Unveg,20170307,squidpop,1250,1350,Q,Romaleon ,polyodon,20,1,no,"camara # 7, hour: 1314, crab reaches bait, carapace width 20mm"
Pto Aldea (Chile),Chile,-30.29754,-71.607033,Unveg,20170307,squidpop,1250,1350,Q,Romaleon ,polyodon,25,1,no,"camara # 7, hour: 1319, 2nd crab reaches bait, carapace width 25mm"
Pto Aldea (Chile),Chile,-30.29754,-71.607033,Unveg,20170307,squidpop,1250,1350,Q,Romaleon ,polyodon,25,1,yes,"camara # 7, hour: 1342, 2nd crab removes bait, carapace width 25mm"
Pto Aldea (Chile),Chile,-30.292289°,-71.608299°,seagrass,20170307,squidpop,1324,1417,Q,Isacia ,conceptionis,50,8,no,"camara # 14, hour: 1416, 1417,1418,1424,1437, Fish nibble on squidpops, length 40mm"
Pto Aldea (Chile),Chile,-30.292289°,-71.608299°,seagrass,20170307,squidpop,1324,1417,Q,Isacia ,conceptionis,50,0,no,"camara # 15, hour: 1354, fish pass"
Pto Aldea (Chile),Chile,-30.29754,-71.607033,Unveg,20170308,squidpop,1250,1357,Q,Mugil,cephalus,35,0,no,"camara # 12, hour: 1437, fish pass"
Pto Aldea (Chile),Chile,-30.29754,-71.607033,Unveg,20170308,squidpop,1250,1357,Q,Mugil,cephalus,30,0,no,"camara # 10, hour: 1445, fish pass"
Pto Aldea (Chile),Chile,-30.292289°,-71.608299°,seagrass,20170308,squidpop,1320,1427,Q,Scartichthys, gigas,80,1,no,"camara # 8, hour: 1445, Fish nibble on squidpop"
Pto Aldea (Chile),Chile,-30.292289°,-71.608299°,seagrass,20170308,squidpop,1320,1427,Q,Isacia ,conceptionis,60,0,no,"camara # 9, hour: 1440, fish pass"
Pto Aldea (Chile),Chile,-30.29754,-71.607033,Unveg,20170309,squidpop,1256,1403,Q,Mugil,cephalus,200,0,no,"camara # 6, hour: 1306,1311, fish pass(Mugil cephalus)"
Pto Aldea (Chile),Chile,-30.29754,-71.607033,Unveg,20170309,squidpop,1256,1403,Q,Romaleon ,polyodon,35,0,no,"camara # 5, hour: 1300, crab pass (Romaleon polyodon), 1311 fish pass (Mugil cephalus)"
Pto Aldea (Chile),Chile,-30.292289°,-71.608299°,seagrass,20170309,squidpop,1329,1421,,,,,,,"camara # 4,  no species pass"
Pto Aldea (Chile),Chile,-30.292289°,-71.608299°,seagrass,20170309,squidpop,1329,1421,Q,Ethmidium, maculatum,40,0,no,"camara # 11,  hour: 1347, fish pass"
Cymodocea_Moreton_Bay,Australia (QLD3),-27.49408,153.397264,Seagrass,20170210,,1555,1655,,Arrhamphus,sclerolepis,,,yes,Collected on GoPro footage in addition to seine hauls - not measured
Cymodocea_Moreton_Bay,Australia (QLD3),-27.49408,153.397264,Seagrass,20170210,,1555,1655,,Acanthopagrus,australis,,,yes,Collected on GoPro footage in addition to seine hauls - not measured
Cymodocea_Moreton_Bay,Australia (QLD3),-27.49408,153.397264,Seagrass,20170210,,1555,1655,,Petroscirtes,lupus ,,,yes,Collected on GoPro footage in addition to seine hauls - not measured
Cymodocea_Moreton_Bay,Australia (QLD3),-27.49408,153.397264,Seagrass,20170211,,1554,1654,,Acanthopagrus,australis,,,yes,Collected on GoPro footage in addition to seine hauls - not measured
Cymodocea_Moreton_Bay,Australia (QLD3),-27.49408,153.397264,Seagrass,20170211,,1554,1654,,Diagramma,pictum,,,yes,Collected on GoPro footage in addition to seine hauls - not measured
Unvegetated_Moreton_Bay,Australia (QLD3),-27.494632,153.39706,Unveg,20170210,,1605,1705,,Hyporhamphus,regularis ardelio,,,yes,Collected on GoPro footage in addition to seine hauls - not measured
"Porthdinllaen, UK",Wales,52.9426,-4.56519,Seagrass,20160902,squidpop,6:00:00 PM,7:00:00 PM,PA,Palaemon,serratus,-,0,no,MaxN = 1
"Porthdinllaen, UK",Wales,52.9426,-4.56519,Seagrass,20160902,squidpop,6:00:00 PM,7:00:00 PM,PA,Atherina,presbyter,-,0,no,MaxN = 10
"Porthdinllaen, UK",Wales,52.9426,-4.56519,Seagrass,20160902,squidpop,6:00:00 PM,7:00:00 PM,PA,Gobiusculus,flavescens,-,0,no,MaxN = 2
"Porthdinllaen, UK",Wales,52.9426,-4.56519,Seagrass,20160902,squidpop,6:00:00 PM,7:00:00 PM,PA,Pollachius,pollachius,-,0,no,MaxN = 1
"Porthdinllaen, UK",Wales,52.9426,-4.56519,Seagrass,20160902,squidpop,6:00:00 PM,7:00:00 PM,Total MaxN = 12 (x10 A. presbyter & x2 G. flavescens),,,,,,
"Porthdinllaen, UK",Wales,52.94046,-4.56424,Unveg,20160902,squidpop,6:23:00 PM,7:23:00 PM,PA,Pomatoschistus ,minutus,-,0,no,MaxN = 5
"Porthdinllaen, UK",Wales,52.94046,-4.56424,Unveg,20160902,squidpop,6:23:00 PM,7:23:00 PM,PA,Dicentrarchus,labrax,-,0,no,MaxN = 1
"Porthdinllaen, UK",Wales,52.94046,-4.56424,Unveg,20160902,squidpop,6:23:00 PM,7:23:00 PM,PA,Atherina,presbyter,-,0,no,MaxN = >10
"Porthdinllaen, UK",Wales,52.94251,-4.56562,Seagrass,20160902,squidpop,6:38:00 PM,7:38:00 PM,A,Palaemon,serratus,7,>1,no,"A common prawn, as such could not count number of times mouth was in contact with bait, also was on 2nd bait pole and could not measure length, MaxN = 1"
"Porthdinllaen, UK",Wales,52.94251,-4.56562,Seagrass,20160902,squidpop,6:38:00 PM,7:38:00 PM,A,Palaemon,serratus,7,>1,no,"A common prawn, as such could not count number of times mouth was in contact with bait, also was on 2nd bait pole and could not measure length, MaxN = 1"
"Porthdinllaen, UK",Wales,52.94251,-4.56562,Seagrass,20160902,squidpop,6:38:00 PM,7:38:00 PM,PA,Scyliorhinus,canicula,-,0,no,MaxN = 1
"Porthdinllaen, UK",Wales,52.94046,-4.56424,Unveg,20160902,squidpop,6:02:00 PM,7:02:00 PM,PA,Pomatoschistus ,minutus,-,0,no,MaxN = 1
"Porthdinllaen, UK",Wales,52.94046,-4.56424,Unveg,20160902,squidpop,6:02:00 PM,7:02:00 PM,PA,Pleuronectinae,,-,0,no,MaxN = 2
"Porthdinllaen, UK",Wales,52.94046,-4.56424,Unveg,20160902,squidpop,6:02:00 PM,7:02:00 PM,PA,Atherina,presbyter,-,0,no,MaxN = >30
"Porthdinllaen, UK",Wales,52.9425,-4.56553,Seagrass,20160902,squidpop,6:25:00 PM,6:25:00 PM,A,Palaemon,serratus,-,>1,no,"A common prawn, as such could not count number of times mouth was in contact with bait. On 2nd bait pole and could not measure length, MaxN = 1"
"Porthdinllaen, UK",Wales,52.9425,-4.56553,Seagrass,20160902,squidpop,6:25:00 PM,6:25:00 PM,PA,Scyliorhinus,canicula,-,0,no,MaxN = 1
"Porthdinllaen, UK",Wales,52.9425,-4.56553,Seagrass,20160902,squidpop,6:25:00 PM,6:25:00 PM,A,Carcinus,maenas,-,>1,no,"MaxN = 1, common shore crab on second bait pole, carapace not visible to measure width"
"Porthdinllaen, UK",Wales,52.9425,-4.56553,Seagrass,20160902,squidpop,6:25:00 PM,6:25:00 PM,A,Scyliorhinus,canicula,>50,1,Yes,MaxN = 1
"Porthdinllaen, UK",Wales,52.94046,-4.56424,Unveg,20160902,squidpop,5:50:00 PM,5:50:00 PM,,,,,,,"zero visibility, unable to see bait."
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,Total video time = 48 mins
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,max n=22
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Siganus,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lethrinus,nebulosus,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lethrinus,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lethrinus,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lethrinus,nebulosus,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lethrinus,nebulosus,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lethrinus,nebulosus,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Scolopsis,sp.,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Lutjanus,russellii,,,,
Green Island,Australia (QLD2),-16.7556,145.97476,Unveg,20170313,Bait Bags,1440,1528,PA,Siganus,sp.,,,,
