Country,habitat,sciName,Genus,family,present,Site,rate,basin,coast,meanLat,meanLong,chlomax,chlomean,chlomin,chlorange,cloudmax,cloudmean,cloudmin,parmax,parmean,salinity,sstmax,sstmean,sstmin,sstrange,name,act,feed,troph,watercol,body
Canada (BC),Unvegetated,Ammodytes hexapterus,NA,Ammodytidae,1,BC,0.004787172599542222,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Ammohexa,ambush,selective plankton feeding,planktivore,pelagic site attached,elongated
Canada (BC),Unvegetated,Citharichthys sordidus,NA,Paralichthyidae,1,BC,0.004787172599542222,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Cithsord,ambush,hunting macrofauna (predator),higher carnivore,benthic,fusiform / normal
Canada (BC),Unvegetated,Psettichthys melanostictus,NA,Pleuronectidae,1,BC,0.004787172599542222,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Psetmela,ambush,hunting macrofauna (predator),higher carnivore,benthic,short and / or deep
Canada (QC),Seagrass,Ammodytes americanus,NA,Ammodytidae,1,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Ammoamer,ambush,selective plankton feeding,planktivore,pelagic site attached,elongated
Canada (QC),Seagrass,Cancer irroratus,NA,Cancridae,1,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Cancirro,active,variable,omnivore,benthic,crab
Canada (QC),Seagrass,Crangon septemspinosa,NA,Crangonidae,1,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Cransept,active,hunting macrofauna (predator),benthic invertivore,benthic,shrimp
Canada (QC),Seagrass,Culaea inconstans,NA,Gasterosteidae,1,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Culainco,active,variable,benthic invertivore;planktivore,demersal,fusiform / normal
Canada (QC),Seagrass,Gasterosteus aculeatus,NA,Gasterosteidae,1,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Gastacul.1,active,variable,benthic invertivore;planktivore,demersal,fusiform / normal
Canada (QC),Seagrass,Gasterosteus wheatlandi,NA,Gasterosteidae,1,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Gastwhea,active,variable,benthic invertivore;planktivore,demersal,elongated;fusiform / normal
Canada (QC),Seagrass,Mallotus villosus,NA,Osmeridae,1,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Mallvill,active,selective plankton feeding,planktivore,pelagic non-site attached,elongated
Canada (QC),Unvegetated,Ammodytes americanus,NA,Ammodytidae,1,QC,0.002658696467050037,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Ammoamer,ambush,selective plankton feeding,planktivore,pelagic site attached,elongated
Canada (QC),Unvegetated,Cancer irroratus,NA,Cancridae,1,QC,0.002658696467050037,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Cancirro,active,variable,omnivore,benthic,crab
Canada (QC),Unvegetated,Clupea harengus,NA,Clupeidae,1,QC,0.002658696467050037,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Cluphare,active,variable,planktivore,pelagic non-site attached,fusiform / normal
Canada (QC),Unvegetated,Crangon septemspinosa,NA,Crangonidae,1,QC,0.002658696467050037,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Cransept,active,hunting macrofauna (predator),benthic invertivore,benthic,shrimp
Canada (QC),Unvegetated,Gasterosteus aculeatus,NA,Gasterosteidae,1,QC,0.002658696467050037,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Gastacul.1,active,variable,benthic invertivore;planktivore,demersal,fusiform / normal
Canada (QC),Unvegetated,Gasterosteus wheatlandi,NA,Gasterosteidae,1,QC,0.002658696467050037,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Gastwhea,active,variable,benthic invertivore;planktivore,demersal,elongated;fusiform / normal
Canada (QC),Unvegetated,Mallotus villosus,NA,Osmeridae,1,QC,0.002658696467050037,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Mallvill,active,selective plankton feeding,planktivore,pelagic non-site attached,elongated
Chile,Seagrass,Hypsoblennius sordidus,NA,Blenniidae,1,Chile,0.0034983984440302373,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Hypssord,ambush,variable,omnivore,benthic,fusiform / normal
Chile,Seagrass,Scartichthys viridis,NA,Blenniidae,1,Chile,0.0034983984440302373,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Scarviri,ambush,grazing on aquatic plants,omnivore,benthic,elongated
Chile,Seagrass,Romaleon setosum,NA,Cancridae,1,Chile,0.0034983984440302373,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Romaseto,active,hunting macrofauna (predator),benthic invertivore,benthic,crab
Chile,Seagrass,Cheilodactylus variegatus,NA,Cheilodactylidae,1,Chile,0.0034983984440302373,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Cheivari,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Chile,Seagrass,Taliepus dentatus,NA,Epialtidae,1,Chile,0.0034983984440302373,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Talident,active,grazing on aquatic plants,omnivore,benthic,crab
Chile,Seagrass,Pagurus perlatus,NA,Paguridae,1,Chile,0.0034983984440302373,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Paguperl,active,variable,omnivore,benthic,hermit crab
Chile,Unvegetated,Odontesthes sp.,NA,Atherinopsidae,1,Chile,0.005891050981525796,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Odonsp,active,selective plankton feeding,planktivore,pelagic site attached,elongated
Chile,Unvegetated,Cancer coronatus,NA,Cancridae,1,Chile,0.005891050981525796,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Canccoro,active,hunting macrofauna (predator),benthic invertivore,benthic,crab
Chile,Unvegetated,Ethmidium maculatum,NA,Clupeidae,1,Chile,0.005891050981525796,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Ethmmacu,active,filtering plankton,planktivore,pelagic non-site attached,fusiform / normal
Chile,Unvegetated,Engraulis ringens,NA,Engraulidae,1,Chile,0.005891050981525796,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Engrring,active,filtering plankton,planktivore,pelagic non-site attached,elongated
Chile,Unvegetated,Ovalipes trimaculatus,NA,Ovalipidae,1,Chile,0.005891050981525796,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Ovaltrim,active,hunting macrofauna (predator),benthic invertivore,benthic,crab
Chile,Unvegetated,Pagurus perlatus,NA,Paguridae,1,Chile,0.005891050981525796,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Paguperl,active,variable,omnivore,benthic,hermit crab
Chile,Unvegetated,Paralichthys microps,NA,Paralichthyidae,1,Chile,0.005891050981525796,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Paramicr,ambush,hunting macrofauna (predator),benthic invertivore,benthic,short and / or deep
Chile,Unvegetated,Paralichthys sp.,NA,Paralichthyidae,1,Chile,0.005891050981525796,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Parasp,ambush,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal;short and / or deep
Chile,Unvegetated,Menticirrhus ophicephalus,NA,Sciaenidae,1,Chile,0.005891050981525796,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Mentophi,active,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal
Croatia,Seagrass,Aphanius fasciatus,NA,Cyprinodontidae,1,Croatia,0,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Aphafasc,active,grazing on aquatic plants,omnivore,demersal,fusiform / normal
Croatia,Seagrass,Pomatoschistus marmoratus,NA,Gobiidae,1,Croatia,0,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Pomamarm,ambush,hunting macrofauna (predator),omnivore,benthic,fusiform / normal
Croatia,Seagrass,Dicentrarchus labrax,NA,Moronidae,1,Croatia,0,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Dicelabr,active,hunting macrofauna (predator),higher carnivore,demersal,fusiform / normal
Croatia,Seagrass,Mullus barbatus,NA,Mullidae,1,Croatia,0,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Mullbarb,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Croatia,Seagrass,Palaemon elegans,NA,Palaemonidae,1,Croatia,0,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Palaeleg,active,variable,omnivore,benthic,shrimp
Croatia,Seagrass,Processa canaliculata,NA,Processidae,1,Croatia,0,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Proccana,active,variable,omnivore,benthic,shrimp
Croatia,Unvegetated,Salaria pavo,NA,Blenniidae,1,Croatia,0.1916816713229127,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Salapavo,ambush,variable,omnivore,benthic,fusiform / normal
Croatia,Unvegetated,Aphanius fasciatus,NA,Cyprinodontidae,1,Croatia,0.1916816713229127,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Aphafasc,active,grazing on aquatic plants,omnivore,demersal,fusiform / normal
Croatia,Unvegetated,Gobius geniporus,NA,Gobiidae,1,Croatia,0.1916816713229127,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Gobigeni,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated;fusiform / normal
Croatia,Unvegetated,Zosterisessor ophiocephalus,NA,Gobiidae,1,Croatia,0.1916816713229127,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Zostophi,ambush,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,fusiform / normal
Croatia,Unvegetated,Symphodus ocellatus,NA,Labridae,1,Croatia,0.1916816713229127,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Sympocel,active,variable,benthic invertivore,demersal,fusiform / normal
Croatia,Unvegetated,Dicentrarchus labrax,NA,Moronidae,1,Croatia,0.1916816713229127,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Dicelabr,active,hunting macrofauna (predator),higher carnivore,demersal,fusiform / normal
Croatia,Unvegetated,Palaemon elegans,NA,Palaemonidae,1,Croatia,0.1916816713229127,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Palaeleg,active,variable,omnivore,benthic,shrimp
Croatia,Unvegetated,Processa canaliculata,NA,Processidae,1,Croatia,0.1916816713229127,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Proccana,active,variable,omnivore,benthic,shrimp
Croatia,Unvegetated,Solea solea,NA,Soleidae,1,Croatia,0.1916816713229127,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Solesole,active;ambush,hunting macrofauna (predator),benthic invertivore,benthic,short and / or deep
Croatia,Unvegetated,Syngnathus typhle,NA,Syngnathidae,1,Croatia,0.1916816713229127,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Syngtyph,ambush,selective plankton feeding,benthic invertivore;planktivore,demersal,eel-like
France,Seagrass,Salaria pavo,NA,Blenniidae,1,France,4.5375266472258424e-4,Mediterranean,East,43.447124,3.666644,4.0446666876475,1.65333334604899,0.607000013192495,3.43766661485036,0.618333319822947,0.489000002543132,0.336333334445953,56.1839993794759,33.7876663208008,37.3333333333333,23.6016661326091,16.4740002950033,10.201000213623,13.4006668726603,Salapavo,ambush,variable,omnivore,benthic,fusiform / normal
France,Seagrass,Pomatoschistus marmoratus,NA,Gobiidae,1,France,4.5375266472258424e-4,Mediterranean,East,43.447124,3.666644,4.0446666876475,1.65333334604899,0.607000013192495,3.43766661485036,0.618333319822947,0.489000002543132,0.336333334445953,56.1839993794759,33.7876663208008,37.3333333333333,23.6016661326091,16.4740002950033,10.201000213623,13.4006668726603,Pomamarm,ambush,hunting macrofauna (predator),omnivore,benthic,fusiform / normal
France,Seagrass,Liza aurata,NA,Mugilidae,1,France,4.5375266472258424e-4,Mediterranean,East,43.447124,3.666644,4.0446666876475,1.65333334604899,0.607000013192495,3.43766661485036,0.618333319822947,0.489000002543132,0.336333334445953,56.1839993794759,33.7876663208008,37.3333333333333,23.6016661326091,16.4740002950033,10.201000213623,13.4006668726603,Lizaaura,active,variable,omnivore,demersal,fusiform / normal
France,Seagrass,Liza sp.,NA,Mugilidae,1,France,4.5375266472258424e-4,Mediterranean,East,43.447124,3.666644,4.0446666876475,1.65333334604899,0.607000013192495,3.43766661485036,0.618333319822947,0.489000002543132,0.336333334445953,56.1839993794759,33.7876663208008,37.3333333333333,23.6016661326091,16.4740002950033,10.201000213623,13.4006668726603,Lizasp,active,browsing on substrate,omnivore,demersal,fusiform / normal
France,Seagrass,Palaemon spp,NA,Palaemonidae,1,France,4.5375266472258424e-4,Mediterranean,East,43.447124,3.666644,4.0446666876475,1.65333334604899,0.607000013192495,3.43766661485036,0.618333319822947,0.489000002543132,0.336333334445953,56.1839993794759,33.7876663208008,37.3333333333333,23.6016661326091,16.4740002950033,10.201000213623,13.4006668726603,Palaspp,active,selective plankton feeding,omnivore,benthic,shrimp
France,Seagrass,Diplodus sargus,NA,Sparidae,1,France,4.5375266472258424e-4,Mediterranean,East,43.447124,3.666644,4.0446666876475,1.65333334604899,0.607000013192495,3.43766661485036,0.618333319822947,0.489000002543132,0.336333334445953,56.1839993794759,33.7876663208008,37.3333333333333,23.6016661326091,16.4740002950033,10.201000213623,13.4006668726603,Diplsarg,active,hunting macrofauna (predator),omnivore,demersal,fusiform / normal
France,Seagrass,Sparus sp.,NA,Sparidae,1,France,4.5375266472258424e-4,Mediterranean,East,43.447124,3.666644,4.0446666876475,1.65333334604899,0.607000013192495,3.43766661485036,0.618333319822947,0.489000002543132,0.336333334445953,56.1839993794759,33.7876663208008,37.3333333333333,23.6016661326091,16.4740002950033,10.201000213623,13.4006668726603,Sparsp,active,hunting macrofauna (predator),higher carnivore,demersal,fusiform / normal
France,Seagrass,Syngnathus abaster,NA,Syngnathidae,1,France,4.5375266472258424e-4,Mediterranean,East,43.447124,3.666644,4.0446666876475,1.65333334604899,0.607000013192495,3.43766661485036,0.618333319822947,0.489000002543132,0.336333334445953,56.1839993794759,33.7876663208008,37.3333333333333,23.6016661326091,16.4740002950033,10.201000213623,13.4006668726603,Syngabas,ambush,selective plankton feeding,benthic invertivore;planktivore,demersal,eel-like
France,Seagrass,Syngnathus sp.,NA,Syngnathidae,1,France,4.5375266472258424e-4,Mediterranean,East,43.447124,3.666644,4.0446666876475,1.65333334604899,0.607000013192495,3.43766661485036,0.618333319822947,0.489000002543132,0.336333334445953,56.1839993794759,33.7876663208008,37.3333333333333,23.6016661326091,16.4740002950033,10.201000213623,13.4006668726603,Syngsp,ambush,selective plankton feeding,benthic invertivore;planktivore,demersal,eel-like;other
France,Seagrass,Syngnathus typhle,NA,Syngnathidae,1,France,4.5375266472258424e-4,Mediterranean,East,43.447124,3.666644,4.0446666876475,1.65333334604899,0.607000013192495,3.43766661485036,0.618333319822947,0.489000002543132,0.336333334445953,56.1839993794759,33.7876663208008,37.3333333333333,23.6016661326091,16.4740002950033,10.201000213623,13.4006668726603,Syngtyph,ambush,selective plankton feeding,benthic invertivore;planktivore,demersal,eel-like
France,Unvegetated,Pomatoschistus marmoratus,NA,Gobiidae,1,France,0.04617251367819423,Mediterranean,East,43.447124,3.666644,4.0446666876475,1.65333334604899,0.607000013192495,3.43766661485036,0.618333319822947,0.489000002543132,0.336333334445953,56.1839993794759,33.7876663208008,37.3333333333333,23.6016661326091,16.4740002950033,10.201000213623,13.4006668726603,Pomamarm,ambush,hunting macrofauna (predator),omnivore,benthic,fusiform / normal
France,Unvegetated,Sepia officinalis,NA,Sepiidae,1,France,0.04617251367819423,Mediterranean,East,43.447124,3.666644,4.0446666876475,1.65333334604899,0.607000013192495,3.43766661485036,0.618333319822947,0.489000002543132,0.336333334445953,56.1839993794759,33.7876663208008,37.3333333333333,23.6016661326091,16.4740002950033,10.201000213623,13.4006668726603,Sepioffi,active,hunting macrofauna (predator),higher carnivore,demersal,squid
France,Unvegetated,Sparus sp.,NA,Sparidae,1,France,0.04617251367819423,Mediterranean,East,43.447124,3.666644,4.0446666876475,1.65333334604899,0.607000013192495,3.43766661485036,0.618333319822947,0.489000002543132,0.336333334445953,56.1839993794759,33.7876663208008,37.3333333333333,23.6016661326091,16.4740002950033,10.201000213623,13.4006668726603,Sparsp,active,hunting macrofauna (predator),higher carnivore,demersal,fusiform / normal
Korea,Seagrass,Acropoma japonicum,NA,Acropomatidae,1,Korea,0.03326531901149005,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,Acrojapo,ambush,selective plankton feeding,benthic invertivore;planktivore,pelagic non-site attached,fusiform / normal
Korea,Seagrass,Porocottus leptosomus,NA,Cottidae,1,Korea,0.03326531901149005,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,Porolept,ambush,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,elongated
Korea,Seagrass,Pseudoblennius cottoides,NA,Cottidae,1,Korea,0.03326531901149005,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,Pseucott,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated;fusiform / normal
