Site.Name,Country,Lat,Long,Seagrass.Unveg,Date,Time,Temp,Sal,Measurement.Number,Notes,Institution,dt
PungSAV1,USA (VA2),37.68882,-75.86724,Seagrass,2016-06-21,NA,24.9,18.8,3,,NA,NA
PungSAV2,USA (VA2),37.68154,-75.86672,Seagrass,2016-06-22,NA,26,19.5,1,,NA,NA
PungSAV2,USA (VA2),37.68154,-75.86672,Seagrass,2016-06-22,NA,25.9,19.5,2,,NA,NA
PungSAV2,USA (VA2),37.68154,-75.86672,Seagrass,2016-06-22,NA,25.8,19.5,3,,NA,NA
PungSAV3,USA (VA2),37.68225,-75.86633,Seagrass,2016-06-23,NA,26.3,19.4,1,,NA,NA
PungSAV3,USA (VA2),37.68225,-75.86633,Seagrass,2016-06-23,NA,26.3,19.5,2,,NA,NA
PungSAV3,USA (VA2),37.68225,-75.86633,Seagrass,2016-06-23,NA,26.4,19.5,3,,NA,NA
QC_Baie St-Ludger,Canada (QC),49.08802,-68.32182,Seagrass,2016-07-05,NA,12.5,30,1,,NA,NA
QC_Baie St-Ludger,Canada (QC),49.08779,-68.32173,Unveg,2016-07-05,NA,12.5,30,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-19,NA,15.4,30,1,"For all temperature measurements, temperature probe only extended 20 cm into the water.",NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-19,NA,15.5,34,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-19,NA,15.5,34,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-19,NA,16.7,34,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-19,NA,17.1,34,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-19,NA,17,34,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-20,NA,17.2,34,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-20,NA,17.8,34,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-20,NA,17.6,30,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-20,NA,18.9,28,1,Very shallow due to receding tide,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-20,NA,19.4,29,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-20,NA,19.7,30,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-20,NA,18.1,30,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-20,NA,17.7,31,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-20,NA,18.5,30,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-20,NA,17.1,31,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-20,NA,17.8,30,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-20,NA,16.8,30,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-21,NA,15.5,31,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-21,NA,15.6,30,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-21,NA,15.6,34,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-21,NA,15.7,30,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-21,NA,16.3,30,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-21,NA,16.3,30,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-21,NA,12.7,29,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-21,NA,13.3,30,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-21,NA,14.1,30,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-21,NA,12.4,29,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-21,NA,12.2,30,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-21,NA,12.5,29,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-22,NA,16.6,30,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-22,NA,16.5,31,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-22,NA,16.7,31,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-22,NA,17.3,31,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-22,NA,17.2,32,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-22,NA,18,29,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-22,NA,19.1,29,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-22,NA,19,29,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-22,NA,18.8,29,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-22,NA,17.3,28,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-22,NA,17.5,29,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-22,NA,19.4,29,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-23,NA,15.1,33,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-23,NA,15,33,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Seagrass,2016-07-23,NA,14.9,33,3,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-23,NA,15.8,33,1,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-23,NA,15.9,34,2,,NA,NA
False Bay,USA (WA2),48.48532472,123.07541,Unveg,2016-07-23,NA,15.8,33,3,,NA,NA
Kalpeni,India,10.06677,73.63355,Seagrass,2017-01-16,NA,29.5,NA,1,Data from nearby islands (Agatti and Kavaratti) in 2016 NOT 2017!,NA,NA
Kalpeni,India,10.07013,73.63361,Unveg,2017-01-16,NA,29.5,NA,1,Data from nearby islands (Agatti and Kavaratti) in 2016 NOT 2017!,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Seagrass,2016-06-23,NA,20.9,31.6,1,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Seagrass,2016-06-23,NA,20.86,31.7,2,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Seagrass,2016-06-23,NA,20.85,31.6,3,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Unveg,2016-06-23,NA,20.83,31.7,1,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Unveg,2016-06-23,NA,20.75,31.6,2,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Unveg,2016-06-23,NA,20.6,31.7,3,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Seagrass,2016-06-27,NA,21.9,31.7,1,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Seagrass,2016-06-27,NA,21.8,31.7,2,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Seagrass,2016-06-27,NA,21.8,31.7,3,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Unveg,2016-06-27,NA,21.8,31.7,1,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Unveg,2016-06-27,NA,21.8,31.7,2,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Unveg,2016-06-27,NA,21.8,31.7,3,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Seagrass,2016-06-30,NA,22.9,31.8,1,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Seagrass,2016-06-30,NA,22.9,31.8,2,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Seagrass,2016-06-30,NA,22.9,31.8,3,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Unveg,2016-06-30,NA,22.9,31.8,1,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Unveg,2016-06-30,NA,23,31.8,2,,NA,NA
San Diego,USA (CA),32.76517,-117.2467,Unveg,2016-06-30,NA,23,31.8,3,,NA,NA
Goodwin Island,USA (VA),37.2158,-76.39267,Seagrass,2016-08-11,NA,29.57762,21.81871,1,data from sensor in nearby location,NA,NA
Goodwin Island,USA (VA),37.2158,-76.39267,Unveg,2016-08-11,NA,29.57762,21.81871,1,,NA,NA
,Panama,9.351809,-82.25763,Seagrass,2016-09-29,NA,29.98198,33.82912,1,data from sensor in nearby location,NA,NA
,Panama,9.351809,-82.25763,Seagrass,2016-10-04,NA,30.59406,33.87932,1,,NA,NA
,Panama,9.351809,-82.25763,Seagrass,2016-10-05,NA,30.6981,33.85869,1,,NA,NA
,Panama,9.351809,-82.25763,Unveg,2016-09-29,NA,29.98091,33.82956,1,,NA,NA
,Panama,9.351809,-82.25763,Unveg,2016-10-04,NA,30.59342,33.8796,1,,NA,NA
,Panama,9.351809,-82.25763,Unveg,2016-10-05,NA,30.69857,33.8585,1,,NA,NA
NA,Panama,9.351809,-82.257631,Seagrass,2016-09-29,12H 12M 0S,29.98198,33.82912,NA,NA,Smithsonian Tropical Research Institute,2016-09-29T12:12:00Z
NA,Panama,9.351809,-82.257631,Seagrass,2016-09-29,12H 15M 0S,29.98198,33.82912,NA,NA,Smithsonian Tropical Research Institute,2016-09-29T12:15:00Z
NA,Panama,9.351809,-82.257631,Seagrass,2016-10-04,11H 50M 0S,30.59406,33.87932,NA,NA,Smithsonian Tropical Research Institute,2016-10-04T11:50:00Z
NA,Panama,9.351809,-82.257631,Seagrass,2016-10-05,11H 50M 0S,30.698097087378642,33.85868932038835,NA,NA,Smithsonian Tropical Research Institute,2016-10-05T11:50:00Z
NA,Panama,9.351617,-82.257759,Unveg,2016-09-29,12H 20M 0S,29.980908,33.82956,NA,NA,Smithsonian Tropical Research Institute,2016-09-29T12:20:00Z
NA,Panama,9.351617,-82.257759,Unveg,2016-10-04,11H 45M 0S,30.593420000000002,33.879599999999996,NA,NA,Smithsonian Tropical Research Institute,2016-10-04T11:45:00Z
NA,Panama,9.351617,-82.257759,Unveg,2016-10-05,11H 45M 0S,30.698565217391305,33.858502415458936,NA,NA,Smithsonian Tropical Research Institute,2016-10-05T11:45:00Z
NA,USA (VA),37.215796,-76.392675,Seagrass,2016-08-11,10H 0M 0S,29.577623762376238,21.81871287128713,NA,NA,VIMS,2016-08-11T10:00:00Z
NA,USA (VA),37.215796,-76.392675,Unveg,2016-08-11,10H 0M 0S,29.577623762376238,21.81871287128713,NA,NA,VIMS,2016-08-11T10:00:00Z
NA,USA (CA),32.765165,-117.246656,Seagrass,2016-06-23,7H 30M 0S,20.918181818181818,35.5,NA,NA,San Diego State University,2016-06-23T07:30:00Z
NA,USA (CA),32.765165,-117.246656,Unveg,2016-06-23,7H 50M 0S,20.92325581395349,35.5,NA,NA,San Diego State University,2016-06-23T07:50:00Z
NA,USA (CA),32.76538,-117.24635,Seagrass,2016-06-27,8H 41M 0S,21.174358974358974,35.5,NA,NA,San Diego State University,2016-06-27T08:41:00Z
NA,USA (CA),32.76538,-117.24635,Unveg,2016-06-27,8H 55M 0S,21.174358974358974,35.5,NA,NA,San Diego State University,2016-06-27T08:55:00Z
NA,USA (CA),32.76538,-117.24635,Seagrass,2016-06-30,11H 45M 0S,21.04222222222222,35.5,NA,NA,San Diego State University,2016-06-30T11:45:00Z
NA,USA (CA),32.76538,-117.24635,Unveg,2016-06-30,12H 0M 0S,21.036956521739132,35.5,NA,NA,San Diego State University,2016-06-30T12:00:00Z
