#YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2016,6,1,22,0,1.61,18.18,13.4,180,19.1
2016,6,1,22,30,1.77,16.67,13.68,184,19.2
2016,6,1,23,0,1.64,16.67,13.62,184,19.1
2016,6,1,23,30,1.31,16.67,12.3,177,19.2
2016,6,2,0,0,1.44,18.18,12.91,185,19.2
2016,6,2,0,30,1.58,16.67,13.61,180,19.1
2016,6,2,1,0,1.73,16.67,13.69,185,19.1
2016,6,2,1,30,1.59,16.67,13.46,187,19.1
2016,6,2,2,0,1.67,16.67,13.56,187,19.1
2016,6,2,2,30,1.69,16.67,13.06,180,19.1
2016,6,2,3,0,1.81,16.67,12.92,191,19.1
2016,6,2,3,30,1.57,16.67,12.1,184,19
2016,6,2,4,0,1.61,16.67,12.22,194,19
2016,6,2,4,30,1.69,16.67,12.5,187,18.9
2016,6,2,5,0,1.78,15.38,12.83,195,18.9
2016,6,2,5,30,1.55,16.67,12.39,191,18.9
2016,6,2,6,0,1.69,16.67,12.62,187,18.8
2016,6,2,6,30,1.88,16.67,13.46,188,18.8
2016,6,2,7,0,1.78,16.67,13.35,192,18.8
2016,6,2,7,30,1.62,16.67,12.43,188,18.8
2016,6,2,8,0,1.6,16.67,12.84,183,18.8
2016,6,2,8,30,1.69,16.67,13.15,194,18.8
2016,6,2,9,0,1.66,16.67,13.26,181,18.8
2016,6,2,9,30,1.5,16.67,12.73,188,18.8
2016,6,2,10,0,1.45,15.38,12.43,194,18.8
2016,6,2,10,30,1.49,15.38,12.44,202,18.9
2016,6,2,11,0,1.53,16.67,13.06,191,18.8
2016,6,2,11,30,1.43,16.67,12.72,191,18.8
2016,6,2,12,0,1.63,15.38,13.24,199,18.9
2016,6,2,12,30,1.46,15.38,12.89,198,18.9
2016,6,2,13,0,1.27,16.67,12.26,188,18.9
2016,6,2,13,30,1.24,16.67,12.21,195,18.9
2016,6,2,14,0,1.43,15.38,12.29,194,18.8
2016,6,2,14,30,1.3,15.38,12.01,188,18.9
2016,6,2,15,0,1.36,14.29,12.14,199,18.9
2016,6,2,15,30,1.39,15.38,11.82,191,18.9
2016,6,2,16,0,1.46,15.38,12.4,192,18.9
2016,6,2,16,30,1.38,16.67,12.03,187,18.9
2016,6,2,17,0,1.33,16.67,11.78,184,18.9
2016,6,2,17,30,1.27,16.67,11.99,187,19
2016,6,2,18,0,1.51,16.67,12.86,180,19.1
2016,6,2,18,30,1.56,15.38,12.87,195,19.2
2016,6,2,19,0,1.44,16.67,12.64,184,19.3
2016,6,2,19,30,1.33,15.38,12.39,184,19.4
2016,6,2,20,0,1.63,16.67,13.48,187,19.4
2016,6,2,20,30,1.38,15.38,12.69,191,19.4
2016,6,2,21,0,1.65,16.67,13.21,184,19.5
2016,6,2,21,30,1.43,15.38,12.07,184,19.5
2016,6,2,22,0,1.37,16.67,11.78,184,19.5
2016,6,2,22,30,1.3,14.29,10.46,197,19.5
2016,6,2,23,0,1.61,15.38,11.46,187,19.5
2016,6,2,23,30,1.47,15.38,10.58,187,19.4
2016,6,3,0,0,1.65,15.38,11.14,190,19.4
2016,6,3,0,30,1.4,15.38,10.44,191,19.5
2016,6,3,1,0,1.57,15.38,11.06,194,19.4
2016,6,3,1,30,1.44,15.38,10.84,195,19.3
2016,6,3,2,0,1.45,15.38,10.79,187,19.3
2016,6,3,2,30,1.52,15.38,11.44,184,19.2
2016,6,3,3,0,1.29,15.38,10.64,192,19.3
2016,6,3,3,30,1.48,15.38,11.94,192,19.3
2016,6,3,4,0,1.36,13.33,11.29,197,19.4
2016,6,3,4,30,1.49,15.38,12.04,187,19.5
2016,6,3,5,0,1.42,15.38,11.84,185,19.5
2016,6,3,5,30,1.38,15.38,11.33,191,19.4
2016,6,3,6,0,1.49,14.29,11.77,197,19.4
2016,6,3,6,30,1.48,14.29,11.51,198,19.3
2016,6,3,7,0,1.39,14.29,10.66,195,19.3
2016,6,3,7,30,1.4,15.38,10.82,191,19.3
2016,6,3,8,0,1.28,14.29,10.35,197,19.2
2016,6,3,8,30,1.37,14.29,10.72,199,19.2
2016,6,3,9,0,1.24,15.38,10.43,185,19.2
2016,6,3,9,30,1.24,14.29,10.54,195,19.1
2016,6,3,10,0,1.5,15.38,11.62,187,19.2
2016,6,3,10,30,1.28,15.38,11.22,194,19.1
2016,6,3,11,0,1.41,15.38,11.41,188,19.1
2016,6,3,11,30,1.07,14.29,9.86,197,19.1
2016,6,3,12,0,1.18,15.38,10.47,184,19.1
2016,6,3,12,30,1.38,15.38,11.45,183,19
2016,6,3,13,0,1.24,15.38,10.55,190,19.2
2016,6,3,13,30,1.26,15.38,10.67,192,19.2
2016,6,3,14,0,1.34,14.29,11.02,194,19.3
2016,6,3,14,30,1.47,15.38,11.58,178,19.3
2016,6,3,15,0,1.26,15.38,10.62,198,19.2
2016,6,3,15,30,1.46,15.38,11.48,181,19.3
2016,6,3,16,0,1.45,15.38,11.44,185,19.3
2016,6,3,16,30,1.44,14.29,11.31,201,19.3
2016,6,3,17,0,1.08,15.38,9.81,187,19.3
2016,6,3,17,30,1.26,14.29,10.82,204,19.4
2016,6,3,18,0,1.27,15.38,11.07,178,19.5
2016,6,3,18,30,1.27,15.38,10.99,183,19.5
2016,6,3,19,0,1.4,14.29,11.37,191,19.6
2016,6,3,19,30,1.25,15.38,10.77,181,19.7
2016,6,3,20,0,1.14,14.29,10.04,187,19.9
2016,6,3,20,30,1.38,14.29,11.25,187,20.1
2016,6,3,21,0,1.35,14.29,10.97,195,20.3
2016,6,3,21,30,1.3,14.29,10.73,183,20.2
2016,6,3,22,0,1.23,14.29,10.71,183,20.3
2016,6,3,22,30,1.29,15.38,10.78,185,20.3
2016,6,3,23,0,1.4,14.29,11.16,183,20.2
2016,6,3,23,30,1.24,15.38,10.46,187,20.2
2016,6,4,0,0,1.33,14.29,11.37,174,20.2
2016,6,4,0,30,1.37,14.29,11.23,192,19.9
2016,6,4,1,0,1.14,14.29,10.66,184,19.9
2016,6,4,1,30,1.24,14.29,11.02,185,20
2016,6,4,2,0,1.29,15.38,11.39,190,19.9
2016,6,4,2,30,1.29,14.29,11.41,187,19.9
2016,6,4,3,0,1.28,13.33,11.38,187,19.9
2016,6,4,3,30,1.14,14.29,10.67,195,19.8
2016,6,4,4,0,1.18,14.29,10.92,185,19.8
2016,6,4,4,30,1.2,14.29,11.41,184,19.8
2016,6,4,5,0,1.23,14.29,11.27,194,19.8
2016,6,4,5,30,1.24,14.29,11.37,185,19.8
2016,6,4,6,0,1.27,14.29,11.46,191,19.7
2016,6,4,6,30,1.25,13.33,11.47,197,19.7
2016,6,4,7,0,1.19,15.38,11,191,19.7
2016,6,4,7,30,1.13,14.29,10.76,185,19.6
2016,6,4,8,0,1.09,15.38,10.59,205,19.5
2016,6,4,8,30,1.26,14.29,10.72,188,19.5
2016,6,4,9,0,1.25,14.29,10.6,190,19.5
2016,6,4,9,30,1.24,14.29,10.63,188,19.5
2016,6,4,10,0,1.21,14.29,10.49,190,19.5
2016,6,4,11,0,1.12,14.29,9.81,195,19.5
2016,6,4,12,0,1.24,15.38,10.22,194,19.5
2016,6,4,13,0,1.18,14.29,10.05,194,19.5
2016,6,4,13,30,1.14,13.33,9.96,188,19.5
2016,6,4,14,0,0.92,13.33,9.09,201,19.5
2016,6,4,14,30,1.11,14.29,10.3,187,19.4
2016,6,4,15,0,1.12,13.33,9.9,195,19.4
2016,6,4,15,30,1.08,13.33,9.8,191,19.4
2016,6,4,16,0,1.02,13.33,9.57,194,19.5
2016,6,4,16,30,1.06,12.5,9.73,194,19.5
2016,6,4,17,0,1.03,14.29,9.54,185,19.5
2016,6,4,17,30,1.03,14.29,9.85,185,19.5
2016,6,4,18,0,1.01,14.29,9.86,183,19.5
2016,6,4,18,30,0.97,13.33,9.45,191,19.6
2016,6,4,19,0,1.03,14.29,9.87,183,19.7
2016,6,4,19,30,0.92,13.33,9.11,187,19.7
2016,6,4,20,0,0.91,14.29,9.63,195,19.7
2016,6,4,20,30,1.05,14.29,9.91,197,19.8
2016,6,4,21,0,1.03,14.29,9.37,197,19.8
2016,6,4,21,30,1.04,14.29,9.02,192,19.8
2016,6,4,22,0,0.89,14.29,8.37,187,19.7
2016,6,4,22,30,1.05,14.29,9.46,204,19.8
2016,6,4,23,0,1.02,14.29,9.08,190,19.8
2016,6,4,23,30,1.1,14.29,9.66,198,19.8
2016,6,5,0,0,0.88,13.33,8.5,208,20
2016,6,5,0,30,1,14.29,9.87,190,20.2
2016,6,5,1,0,1.02,14.29,9.92,194,20.2
2016,6,5,1,30,0.9,13.33,9.3,187,20.2
2016,6,5,2,0,0.99,13.33,10.17,191,20
2016,6,5,2,30,0.99,13.33,10.02,205,19.9
2016,6,5,3,0,0.91,12.5,9.96,195,19.8
2016,6,5,3,30,0.88,13.33,9.25,194,19.8
2016,6,5,4,0,0.84,14.29,8.33,198,19.8
2016,6,5,4,30,0.91,12.5,8.33,194,19.8
2016,6,5,5,0,0.94,13.33,8.63,219,19.8
2016,6,5,5,30,0.82,13.33,7.72,214,19.9
2016,6,5,6,0,0.9,13.33,8.29,209,19.9
2016,6,5,6,30,0.84,12.5,7.7,204,19.8
2016,6,5,7,0,0.83,13.33,7.95,221,19.8
2016,6,5,7,30,0.98,12.5,8.89,219,19.7
2016,6,5,8,30,0.92,12.5,6.62,225,19.6
2016,6,5,9,0,1.04,13.33,7.63,208,19.6
2016,6,5,9,30,0.92,12.5,6.86,205,19.6
2016,6,5,10,0,0.94,13.33,7.56,197,19.7
2016,6,5,10,30,0.9,13.33,7.44,199,19.6
2016,6,5,11,30,0.85,13.33,6.62,190,19.6
2016,6,5,12,0,0.95,13.33,7.31,197,19.6
2016,6,5,12,30,0.97,13.33,7.54,202,19.5
2016,6,5,13,0,0.96,12.5,7.52,208,19.5
2016,6,5,13,30,0.93,13.33,7.39,191,19.5
2016,6,5,14,0,0.87,13.33,7.1,202,19.5
2016,6,5,14,30,0.92,13.33,7.55,208,19.5
2016,6,5,15,0,0.92,13.33,7.3,202,19.5
2016,6,5,15,30,0.84,13.33,6.71,188,19.5
2016,6,5,16,0,0.9,13.33,6.84,201,19.4
2016,6,5,16,30,0.82,13.33,6.48,191,19.4
2016,6,5,17,0,0.75,12.5,6.43,204,19.4
2016,6,5,17,30,0.88,12.5,6.8,209,19.5
2016,6,5,18,0,0.87,13.33,6.75,192,19.5
2016,6,5,18,30,0.81,13.33,6.29,209,19.5
2016,6,5,19,0,0.84,12.5,6.4,208,19.5
2016,6,5,19,30,0.85,12.5,6.36,199,19.5
2016,6,5,20,0,0.85,13.33,6.46,205,19.5
2016,6,5,20,30,0.83,12.5,6.57,198,19.6
2016,6,5,21,0,0.78,11.11,6.24,212,19.6
2016,6,5,21,30,0.9,12.5,6.54,209,19.6
2016,6,5,22,0,0.85,13.33,5.99,209,19.6
2016,6,5,23,0,0.88,12.5,5.64,208,19.6
2016,6,5,23,30,0.89,12.5,5.64,199,19.6
2016,6,6,0,0,0.92,13.33,5.91,202,19.7
2016,6,6,0,30,0.94,13.33,6.13,202,19.7
2016,6,6,1,0,0.87,11.76,5.63,215,19.7
2016,6,6,1,30,0.85,11.76,5.62,236,19.6
2016,6,6,2,0,0.95,12.5,6.24,218,19.7
2016,6,6,2,30,0.84,12.5,5.23,206,19.6
2016,6,6,3,0,0.93,12.5,5.43,206,19.6
2016,6,6,3,30,0.94,13.33,5.53,208,19.5
2016,6,6,4,0,0.96,12.5,5.61,198,19.5
2016,6,6,4,30,0.93,12.5,5.41,212,19.4
2016,6,6,5,0,0.91,11.76,5.58,235,19.4
2016,6,6,5,30,0.95,12.5,5.74,209,19.3
2016,6,6,6,0,0.89,12.5,5.43,221,19.3
2016,6,6,6,30,0.88,11.76,5.65,223,19.3
2016,6,6,7,0,0.88,11.76,5.66,267,19.2
2016,6,6,7,30,0.84,11.76,5.51,226,19.2
2016,6,6,8,0,0.85,11.76,5.63,229,19.3
2016,6,6,8,30,0.84,12.5,5.86,228,19.3
2016,6,6,9,0,0.82,13.33,6.02,216,19.2
2016,6,6,9,30,0.88,11.76,6.44,263,19.3
2016,6,6,10,0,0.8,12.5,6.32,214,19.3
2016,6,6,10,30,0.82,13.33,6.31,218,19.3
2016,6,6,11,0,0.86,11.76,6.58,250,19.3
2016,6,6,11,30,0.91,12.5,7.06,222,19.3
2016,6,6,12,0,0.82,11.76,6.7,229,19.3
2016,6,6,12,30,0.88,11.76,7.15,242,19.4
2016,6,6,13,0,0.9,11.11,6.88,282,19.3
2016,6,6,13,30,0.85,11.76,6.71,229,19.3
2016,6,6,14,0,0.84,11.76,6.72,257,19.4
2016,6,6,14,30,0.79,11.76,6.51,218,19.3
2016,6,6,15,0,0.79,11.11,6.71,270,19.3
2016,6,6,15,30,0.81,11.76,6.78,251,19.3
2016,6,6,16,30,0.82,12.5,6.44,206,19.3
2016,6,6,17,0,0.75,10.53,6.11,275,19.3
2016,6,6,17,30,0.77,11.11,6.05,246,19.4
2016,6,6,18,0,0.82,9.88,6.34,277,19.4
2016,6,6,18,30,0.76,11.11,6.08,232,19.4
2016,6,6,19,0,0.67,12.5,5.61,191,19.5
2016,6,6,19,30,0.67,11.76,5.89,215,19.5
2016,6,6,20,0,0.74,12.5,5.98,198,19.5
2016,6,6,20,30,0.73,9.88,5.93,268,19.6
2016,6,6,21,30,0.74,11.11,5.9,242,19.6
2016,6,6,22,0,0.77,11.11,6.06,239,19.7
2016,6,6,22,30,0.71,11.76,5.75,211,19.6
2016,6,6,23,0,0.73,11.11,5.67,250,19.5
2016,6,6,23,30,0.7,12.5,5.75,194,19.5
2016,6,7,0,0,0.74,11.11,5.69,257,19.5
2016,6,7,0,30,0.82,11.76,6.26,208,19.4
2016,6,7,1,0,0.79,11.76,5.74,214,19.4
2016,6,7,1,30,0.79,10.53,5.91,260,19.3
2016,6,7,2,0,0.75,11.76,5.76,211,19.3
2016,6,7,2,30,0.78,9.88,5.75,275,19.3
2016,6,7,3,0,0.77,12.5,5.66,214,19.3
2016,6,7,3,30,0.77,10.53,5.52,250,19.3
2016,6,7,4,0,0.8,10.53,5.44,270,19.3
2016,6,7,4,30,0.83,9.88,5.48,270,19.3
2016,6,7,5,0,0.75,11.11,4.99,219,19.3
2016,6,7,5,30,0.78,10.53,5.2,266,19.3
2016,6,7,6,0,0.78,13.33,4.96,204,19.2
2016,6,7,6,30,0.77,11.76,4.8,199,19.1
2016,6,7,7,0,0.79,13.33,5.02,214,19
2016,6,7,7,30,0.78,11.76,4.92,201,18.9
2016,6,7,8,0,0.78,11.11,5.12,237,18.8
2016,6,7,8,30,0.82,4.55,5,277,18.7
2016,6,7,9,0,0.76,4.76,5.21,273,18.7
2016,6,7,9,30,0.77,12.5,5.26,202,18.7
2016,6,7,10,0,0.75,11.76,5.42,209,18.7
2016,6,7,10,30,0.75,11.11,5.34,244,18.7
2016,6,7,11,0,0.77,11.76,5.49,219,18.6
2016,6,7,12,0,0.72,16.67,5.19,225,18.5
2016,6,7,12,30,0.72,11.76,5.4,214,18.5
2016,6,7,13,0,0.76,11.11,5.41,257,18.5
2016,6,7,13,30,0.71,12.5,5.36,214,18.5
2016,6,7,14,30,0.72,9.88,5.53,277,18.5
2016,6,7,15,0,0.71,11.11,5.38,214,18.5
2016,6,7,15,30,0.69,9.88,5.06,256,18.5
2016,6,7,16,0,0.66,11.76,5.14,197,18.4
2016,6,7,16,30,0.66,16.67,5.13,204,18.4
2016,6,7,17,0,0.66,16.67,5.41,216,18.3
2016,6,7,17,30,0.66,13.33,4.97,209,18.4
2016,6,7,18,0,0.67,16.67,4.95,195,18.3
2016,6,7,18,30,0.71,15.38,4.99,221,18.3
2016,6,7,19,0,0.67,16.67,4.79,197,18.3
2016,6,7,19,30,0.69,9.88,4.96,257,18.4
2016,6,7,20,0,0.7,15.38,5.18,221,18.4
2016,6,7,20,30,0.68,15.38,5.21,212,18.4
2016,6,7,21,0,0.69,9.88,4.75,243,18.5
2016,6,7,21,30,0.75,15.38,5.19,201,18.6
2016,6,7,22,0,0.7,16.67,4.87,206,18.6
2016,6,7,22,30,0.68,15.38,4.73,215,18.6
2016,6,7,23,0,0.7,15.38,4.89,219,18.6
2016,6,7,23,30,0.72,15.38,5.21,206,18.6
2016,6,8,0,0,0.75,15.38,5.2,218,18.7
2016,6,8,0,30,0.69,12.5,5.08,230,18.7
2016,6,8,1,0,0.68,15.38,5.03,230,18.4
2016,6,8,1,30,0.73,15.38,5.04,214,18.1
2016,6,8,2,0,0.72,15.38,5.16,221,18.2
2016,6,8,2,30,0.75,15.38,5.42,215,18.3
2016,6,8,3,0,0.71,15.38,5.18,216,18.3
2016,6,8,3,30,0.71,15.38,5.34,229,18.4
2016,6,8,4,0,0.73,15.38,5.29,222,18.4
2016,6,8,4,30,0.75,15.38,5.16,228,18.4
2016,6,8,5,0,0.73,11.76,5.21,257,18.4
2016,6,8,5,30,0.7,15.38,5.04,225,18.5
2016,6,8,6,0,0.8,15.38,5.46,216,18.5
2016,6,8,7,0,0.74,15.38,5.07,228,18.5
2016,6,8,7,30,0.78,15.38,5.34,225,18.5
2016,6,8,8,0,0.71,15.38,5.48,222,18.5
2016,6,8,8,30,0.73,15.38,5.52,219,18.5
2016,6,8,9,0,0.7,15.38,5.37,226,18.5
2016,6,8,9,30,0.71,15.38,5.54,235,18.5
2016,6,8,10,0,0.7,5.56,5.54,253,18.5
2016,6,8,10,30,0.68,15.38,5.91,230,18.4
2016,6,8,12,0,0.72,15.38,6.12,212,18.3
2016,6,8,12,30,0.71,11.11,6.16,233,18.3
2016,6,8,13,0,0.69,14.29,5.83,226,18.3
2016,6,8,13,30,0.68,14.29,5.69,209,18.3
2016,6,8,14,0,0.68,15.38,5.72,215,18.3
2016,6,8,14,30,0.72,11.11,5.81,230,18.3
2016,6,8,15,0,0.78,15.38,5.6,206,18.3
2016,6,8,15,30,0.77,14.29,5.6,216,18.3
2016,6,8,16,0,0.75,5.56,5.5,274,18.3
2016,6,8,16,30,0.73,14.29,5.46,225,18.2
2016,6,8,17,30,0.86,5.88,5.87,285,18.1
2016,6,8,18,0,0.83,14.29,5.73,226,18
2016,6,8,18,30,0.78,14.29,5.61,223,18
2016,6,8,19,0,0.78,14.29,5.76,215,18.1
2016,6,8,19,30,0.82,14.29,5.81,223,18.3
2016,6,8,20,0,0.8,14.29,5.6,225,18.4
2016,6,8,20,30,0.76,5.26,5.66,274,18.5
2016,6,8,21,0,0.85,6.67,5.64,281,18.5
2016,6,8,21,30,0.83,5.88,5.6,278,18.4
2016,6,8,22,0,0.78,6.67,5.46,282,18.4
2016,6,8,22,30,0.84,14.29,5.7,209,18.5
2016,6,8,23,0,0.88,14.29,5.9,218,18.4
2016,6,8,23,30,0.91,6.67,5.61,285,18.5
2016,6,9,0,0,0.8,6.67,5.49,280,18.4
2016,6,9,0,30,0.8,15.38,5.82,195,18.4
2016,6,9,1,0,0.87,6.67,6.03,280,18.5
2016,6,9,1,30,0.85,14.29,6.13,214,18.6
2016,6,9,2,0,0.75,14.29,5.75,221,18.6
2016,6,9,2,30,0.75,10.53,5.75,268,18.8
2016,6,9,3,0,0.79,14.29,6.18,228,18.8
2016,6,9,3,30,0.75,14.29,5.82,209,18.8
2016,6,9,4,0,0.75,13.33,6.07,199,18.8
2016,6,9,4,30,0.78,15.38,6.22,205,18.8
2016,6,9,5,0,0.71,13.33,5.92,202,18.8
2016,6,9,5,30,0.78,7.14,6.28,287,18.9
2016,6,9,6,0,0.76,7.14,6.26,291,18.8
2016,6,9,6,30,0.77,14.29,6.42,225,18.8
2016,6,9,7,0,0.74,6.67,6.28,284,18.7
2016,6,9,7,30,0.74,5.88,6.11,284,18.7
2016,6,9,8,0,0.73,6.25,6.18,274,18.6
2016,6,9,8,30,0.74,6.25,6.21,274,18.5
2016,6,9,9,0,0.75,14.29,6.34,218,18.5
2016,6,9,9,30,0.74,12.5,6.25,191,18.4
2016,6,9,10,0,0.75,7.14,6.16,271,18.4
2016,6,9,10,30,0.74,6.67,6.06,268,18.4
2016,6,9,11,0,0.71,13.33,6.11,205,18.5
2016,6,9,11,30,0.77,6.25,5.97,264,18.5
2016,6,9,12,0,0.78,13.33,6.25,209,18.6
2016,6,9,12,30,0.87,6.67,6.29,266,18.5
2016,6,9,13,0,0.94,7.14,6.27,268,18.4
2016,6,9,13,30,0.93,7.14,6.25,273,18.4
2016,6,9,14,0,0.91,6.67,6.08,268,18.3
2016,6,9,15,0,0.96,6.67,6.26,274,18.4
2016,6,9,15,30,0.97,6.67,5.98,274,18.3
2016,6,9,16,0,0.98,6.25,5.63,270,18.2
2016,6,9,17,0,0.98,6.67,5.36,274,18.2
2016,6,9,17,30,0.92,7.69,5.25,284,18.2
2016,6,9,18,0,0.97,6.67,5.28,280,18.2
2016,6,9,18,30,0.9,7.14,5,287,18.2
2016,6,9,19,0,0.94,7.14,5.23,288,18.2
2016,6,9,20,0,0.87,7.14,5.24,285,18.2
2016,6,9,20,30,0.84,7.69,5.09,287,18.3
2016,6,9,21,30,0.86,7.69,5.48,273,18.7
2016,6,9,22,0,0.89,6.67,5.51,273,18.8
2016,6,9,22,30,0.93,7.14,5.52,271,18.8
2016,6,9,23,0,0.87,7.14,5.42,271,18.8
2016,6,9,23,30,0.84,7.69,5.52,263,18.8
2016,6,10,0,0,0.85,7.14,5.7,273,19
2016,6,10,0,30,0.8,7.69,5.42,274,18.9
2016,6,10,1,0,0.85,7.69,5.72,274,18.9
2016,6,10,1,30,0.88,7.14,6.11,280,18.8
2016,6,10,2,0,0.84,7.69,6.08,280,18.8
2016,6,10,2,30,0.79,7.69,5.91,280,18.8
2016,6,10,3,0,0.89,7.69,6.26,289,18.7
2016,6,10,3,30,0.84,7.14,6.01,289,18.7
2016,6,10,4,0,0.88,7.69,6.29,288,18.6
2016,6,10,4,30,0.85,7.69,6.04,287,18.6
2016,6,10,5,0,0.85,6.67,6.16,291,18.5
2016,6,10,5,30,0.87,6.67,6.08,289,18.5
2016,6,10,6,0,0.79,6.67,6.27,285,18.5
2016,6,10,6,30,0.8,6.67,6.26,291,18.6
2016,6,10,7,0,0.74,6.25,6.11,288,18.9
2016,6,10,7,30,0.74,6.25,6.11,284,18.9
2016,6,10,8,0,0.77,6.25,6.29,291,18.9
2016,6,10,8,30,0.76,6.67,6.29,284,19
2016,6,10,9,0,0.68,14.29,6.36,212,19
2016,6,10,9,30,0.72,7.14,6.21,274,19
2016,6,10,10,0,0.66,5.56,6.26,275,18.9
2016,6,10,10,30,0.67,7.14,6.2,267,18.8
2016,6,10,11,0,0.7,14.29,6.29,191,18.8
2016,6,10,12,0,0.66,7.14,5.93,267,18.7
2016,6,10,12,30,0.66,13.33,5.73,215,18.7
2016,6,10,13,0,0.66,14.29,5.55,212,18.7
2016,6,10,13,30,0.75,6.67,5.19,264,18.8
2016,6,10,14,30,0.75,6.25,4.54,263,18.7
2016,6,10,15,0,0.79,6.67,4.73,268,18.7
2016,6,10,15,30,0.82,14.29,4.66,198,18.7
2016,6,10,16,0,0.84,6.67,4.75,264,18.7
2016,6,10,16,30,0.89,7.14,4.75,273,18.7
2016,6,10,17,0,0.93,6.67,4.76,271,18.7
2016,6,10,17,30,0.92,7.14,4.72,280,18.7
2016,6,10,18,0,0.95,7.14,4.89,285,18.7
2016,6,10,18,30,0.92,6.67,4.92,277,18.7
2016,6,10,19,0,0.91,7.14,5.09,285,18.7
2016,6,10,19,30,0.93,6.67,5.28,282,18.8
2016,6,10,20,0,0.88,6.67,5.3,281,18.9
2016,6,10,20,30,0.77,5.88,5.24,275,19
2016,6,10,21,0,0.76,7.14,5.51,270,19.3
2016,6,10,21,30,0.77,6.25,5.47,270,19.3
2016,6,10,22,0,0.72,5.88,5.49,273,19.5
2016,6,10,23,0,0.71,7.14,5.65,266,19.5
2016,6,10,23,30,0.65,20,5.87,215,19.6
2016,6,11,0,0,0.69,13.33,6.05,194,19.7
2016,6,11,0,30,0.66,12.5,5.84,202,19.5
2016,6,11,1,0,0.66,13.33,5.7,211,19.5
2016,6,11,1,30,0.67,11.76,5.21,201,19.3
2016,6,11,2,0,0.67,13.33,5.05,199,19.2
2016,6,11,2,30,0.66,13.33,4.97,218,19.1
2016,6,11,3,0,0.7,13.33,5.25,215,19.1
2016,6,11,3,30,0.71,6.67,5.53,278,19.1
2016,6,11,4,0,0.73,6.67,5.42,277,19
2016,6,11,4,30,0.74,6.67,5.7,281,19
2016,6,11,5,0,0.73,6.67,5.82,280,19
2016,6,11,5,30,0.74,13.33,5.71,209,19
2016,6,11,6,0,0.72,6.67,5.16,281,18.9
2016,6,11,6,30,0.76,6.67,5.14,278,18.8
2016,6,11,7,0,0.71,7.14,4.97,277,18.7
2016,6,11,8,0,0.7,13.33,4.92,188,18.6
2016,6,11,8,30,0.74,7.69,5,274,18.5
2016,6,11,9,0,0.73,7.14,4.85,287,18.5
2016,6,11,9,30,0.74,12.5,4.79,201,18.3
2016,6,11,10,0,0.71,13.33,4.57,206,18.3
2016,6,11,10,30,0.76,6.67,4.5,277,18.2
2016,6,11,11,30,0.75,18.18,4.59,225,18.1
2016,6,11,12,0,0.76,18.18,4.66,206,18
2016,6,11,12,30,0.75,13.33,4.48,192,18
2016,6,11,13,0,0.75,13.33,4.48,201,18
2016,6,11,13,30,0.72,18.18,4.39,209,18.1
2016,6,11,14,0,0.69,12.5,4.55,204,18.1
2016,6,11,14,30,0.69,15.38,4.79,198,18.2
2016,6,11,15,0,0.69,6.67,4.79,274,18.3
2016,6,11,15,30,0.71,18.18,5.05,232,18.4
2016,6,11,16,0,0.72,13.33,5.04,202,18.4
2016,6,11,16,30,0.74,7.69,5.25,280,18.4
2016,6,11,17,30,0.78,18.18,5.93,208,18.2
2016,6,11,18,0,0.77,7.69,5.81,284,18.3
2016,6,11,18,30,0.84,13.33,6.03,195,18.3
2016,6,11,19,0,0.84,7.69,5.41,287,18.3
2016,6,11,19,30,0.99,8.33,6.33,282,18.4
2016,6,11,20,0,1.04,9.09,6.75,281,18.5
2016,6,11,20,30,0.96,9.09,6.55,285,18.5
2016,6,11,21,0,0.98,9.09,6.02,281,18.6
2016,6,11,21,30,1,8.33,5.68,281,18.6
2016,6,11,22,0,1.02,9.09,5.77,289,18.6
2016,6,11,22,30,1.06,8.33,5.85,287,18.6
2016,6,11,23,0,1.06,8.33,5.58,287,18.6
2016,6,11,23,30,1.04,9.09,5.62,284,18.6
2016,6,12,0,0,0.97,9.09,5.46,291,18.6
2016,6,12,0,30,0.91,18.18,5.3,228,18.6
2016,6,12,1,0,0.93,18.18,5.31,225,18.6
2016,6,12,1,30,0.9,9.88,5.44,292,18.6
2016,6,12,2,30,0.95,9.09,5.88,285,18.6
2016,6,12,3,0,0.95,9.09,6.1,284,18.6
2016,6,12,3,30,0.96,9.09,6.35,287,18.6
2016,6,12,4,0,1.03,9.09,6.67,285,18.6
2016,6,12,4,30,1.03,9.09,6.83,288,18.5
2016,6,12,5,0,1.03,9.09,6.66,287,18.5
2016,6,12,5,30,0.96,9.09,6.54,285,18.5
2016,6,12,6,0,1,9.88,6.91,280,18.5
2016,6,12,6,30,0.98,9.09,6.79,285,18.5
2016,6,12,7,0,1.01,9.88,6.97,275,18.5
2016,6,12,7,30,0.97,16.67,6.71,197,18.5
2016,6,12,8,0,1.04,9.88,6.95,282,18.5
2016,6,12,8,30,0.94,9.09,6.86,284,18.5
2016,6,12,9,0,1.06,18.18,7.15,205,18.5
2016,6,12,9,30,1.06,9.09,6.9,288,18.5
2016,6,12,10,0,0.95,9.09,6.69,285,18.5
2016,6,12,10,30,1.01,16.67,7.37,202,18.5
2016,6,12,11,0,1,16.67,6.81,209,18.5
2016,6,12,11,30,1.05,16.67,7.09,201,18.5
