idCollectionEvent,PROJECT,SOURCE,SAMPLE_DATETIME,STATION,WATER_BODY,CBSEG_2003,SONDE,LATITUDE,LONGITUDE,DEPTH,LAYER,TOTAL_DEPTH,TOTAL_DEPTH_UNITS,TOTAL_DEPTH_A,BATT,BATT_A,WTEMP,WTEMP_UNITS,WTEMP_A,WTEMP_QUALIFIER,WTEMP_METHOD,SPCOND,SPCOND_UNITS,SPCOND_A,SPCOND_QUALIFIER,SPCOND_METHOD,SALINITY,SALINITY_UNITS,SALINITY_A,SALINITY_QUALIFIER,SALINITY_METHOD,DO_SAT,DO_SAT_UNITS,DO_SAT_A,DO_SAT_QUALIFIER,DO_SAT_METHOD,DO,DO_UNITS,DO_A,DO_QUALIFIER,DO_METHOD,PH,PH_UNITS,PH_A,PH_QUALIFIER,PH_METHOD,TURB_NTU,TURB_NTU_UNITS,TURB_NTU_A,TURB_NTU_QUALIFIER,TURB_NTU_METHOD,FLUOR,FLUOR_UNITS,FLUOR_A,FLUOR_QUALIFIER,FLUOR_METHOD,TCHL_PRE_CAL,TCHL_PRE_CAL_UNITS,TCHL_PRE_CAL_A,TCHL_PRE_CAL_QUALIFIER,TCHL_PRE_CAL_METHOD,CHLA,CHLA_UNITS,CHLA_A,CHLA_QUALIFIER,CHLA_METHOD,BGA_PE,BGA_PE_UNITS,BGA_PE_A,BGA_PE_QUALIFIER,BGA_PE_METHOD,BGA_PE_RFU,BGA_PE_RFU_UNITS,BGA_PE_RFU_A,BGA_PE_RFU_QUALIFIER,BGA_PE_RFU_METHOD,COMMENTS
8695,CMON,VIMS,8/11/2016 8:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9270,M,,11.8000,,30.0600,DEG C,,,F01,35009.0000,UMHOS/CM,,,F01,21.9100,PPT,,,F01,111.1000,PCT,,,F04,7.4400,MG/L,,,F04,8.2500,SU,,,F01,6.2000,NTU,,,F01,2.4000,%FS,,,F01,9.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,WIND EVENT:  8/11/2016 WINDS UP TO 20 MPH. 
8695,CMON,VIMS,8/11/2016 9:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9190,M,,11.8000,,30.1600,DEG C,,,F01,35014.0000,UMHOS/CM,,,F01,21.9100,PPT,,,F01,112.6000,PCT,,,F04,7.5300,MG/L,,,F04,8.2700,SU,,,F01,6.5000,NTU,,,F01,2.3000,%FS,,,F01,9.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,WIND EVENT:  8/11/2016 WINDS UP TO 20 MPH. 
8695,CMON,VIMS,8/11/2016 9:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8940,M,,11.8000,,30.3200,DEG C,,,F01,35020.0000,UMHOS/CM,,,F01,21.9100,PPT,,,F01,116.7000,PCT,,,F04,7.7800,MG/L,,,F04,8.3100,SU,,,F01,6.3000,NTU,,,F01,2.6000,%FS,,,F01,10.1000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,WIND EVENT:  8/11/2016 WINDS UP TO 20 MPH. 
8695,CMON,VIMS,8/11/2016 9:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8840,M,,11.9000,,30.2500,DEG C,,,F01,35021.0000,UMHOS/CM,,,F01,21.9100,PPT,,,F01,115.0000,PCT,,,F04,7.6800,MG/L,,,F04,8.2900,SU,,,F01,7.3000,NTU,,,F01,3.0000,%FS,,,F01,11.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,WIND EVENT:  8/11/2016 WINDS UP TO 20 MPH. 
8695,CMON,VIMS,8/11/2016 9:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8840,M,,11.8000,,30.1300,DEG C,,,F01,35012.0000,UMHOS/CM,,,F01,21.9100,PPT,,,F01,114.5000,PCT,,,F04,7.6600,MG/L,,,F04,8.2800,SU,,,F01,6.5000,NTU,,,F01,2.8000,%FS,,,F01,10.8000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,WIND EVENT:  8/11/2016 WINDS UP TO 20 MPH. 
8695,CMON,VIMS,8/11/2016 10:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8890,M,,11.8000,,29.9900,DEG C,,,F01,35004.0000,UMHOS/CM,,,F01,21.9100,PPT,,,F01,112.2000,PCT,,,F04,7.5200,MG/L,,,F04,8.2600,SU,,,F01,6.5000,NTU,,,F01,3.5000,%FS,,,F01,13.3000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,WIND EVENT:  8/11/2016 WINDS UP TO 20 MPH. 
8695,CMON,VIMS,8/11/2016 10:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8960,M,,11.8000,,29.8800,DEG C,,,F01,34998.0000,UMHOS/CM,,,F01,21.9000,PPT,,,F01,108.6000,PCT,,,F04,7.2900,MG/L,,,F04,8.2300,SU,,,F01,6.4000,NTU,,,F01,3.7000,%FS,,,F01,14.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,WIND EVENT:  8/11/2016 WINDS UP TO 20 MPH. 
8695,CMON,VIMS,8/11/2016 10:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9060,M,,11.9000,,29.7400,DEG C,,,F01,34996.0000,UMHOS/CM,,,F01,21.9100,PPT,,,F01,106.6000,PCT,,,F04,7.1700,MG/L,,,F04,8.2100,SU,,,F01,7.6000,NTU,,,F01,5.9000,%FS,,,F01,22.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,WIND EVENT:  8/11/2016 WINDS UP TO 20 MPH. 
8695,CMON,VIMS,8/11/2016 10:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9110,M,,11.8000,,29.6800,DEG C,,,F01,34996.0000,UMHOS/CM,,,F01,21.9100,PPT,,,F01,106.9000,PCT,,,F04,7.2100,MG/L,,,F04,8.2100,SU,,,F01,6.2000,NTU,,,F01,2.9000,%FS,,,F01,11.2000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,WIND EVENT:  8/11/2016 WINDS UP TO 20 MPH. 
8695,CMON,VIMS,8/11/2016 11:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9320,M,,11.8000,,29.6300,DEG C,,,F01,34927.0000,UMHOS/CM,,,F01,21.8600,PPT,,,F01,114.5000,PCT,,,F04,7.7200,MG/L,,,F04,8.2600,SU,,,F01,6.6000,NTU,,,F01,5.9000,%FS,,,F01,22.6000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,WIND EVENT:  8/11/2016 WINDS UP TO 20 MPH. 
8695,CMON,VIMS,8/11/2016 11:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9470,M,,11.8000,,29.6600,DEG C,,,F01,34851.0000,UMHOS/CM,,,F01,21.8100,PPT,,,F01,121.6000,PCT,,,F04,8.2000,MG/L,,,F04,8.3200,SU,,,F01,7.8000,NTU,,,F01,11.9000,%FS,,,F01,45.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,WIND EVENT:  8/11/2016 WINDS UP TO 20 MPH. 
8695,CMON,VIMS,8/11/2016 11:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9660,M,,11.8000,,29.6900,DEG C,,,F01,34790.0000,UMHOS/CM,,,F01,21.7600,PPT,,,F01,131.1000,PCT,,,F04,8.8400,MG/L,,,F04,8.3800,SU,,,F01,7.5000,NTU,,,F01,8.5000,%FS,,,F01,32.9000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,WIND EVENT:  8/11/2016 WINDS UP TO 20 MPH. 
8695,CMON,VIMS,8/11/2016 11:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9890,M,,11.8000,,29.7800,DEG C,,,F01,34700.0000,UMHOS/CM,,,F01,21.7000,PPT,,,F01,142.7000,PCT,,,F04,9.6100,MG/L,,,F04,8.4500,SU,,,F01,7.3000,NTU,,,F01,11.7000,%FS,,,F01,44.9000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,WIND EVENT:  8/11/2016 WINDS UP TO 20 MPH. 
8695,CMON,VIMS,8/12/2016 12:00:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0150,M,,11.8000,,29.7200,DEG C,,,F01,34582.0000,UMHOS/CM,,,F01,21.6200,PPT,,,F01,145.8000,PCT,,,F04,9.8300,MG/L,,,F04,8.4600,SU,,,F01,6.4000,NTU,,,F01,5.9000,%FS,,,F01,22.9000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 12:15:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0400,M,,11.9000,,29.5600,DEG C,,,F01,34586.0000,UMHOS/CM,,,F01,21.6300,PPT,,,F01,130.5000,PCT,,,F04,8.8300,MG/L,,,F04,8.3500,SU,,,F01,6.0000,NTU,,,F01,4.0000,%FS,,,F01,15.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 12:30:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0630,M,,11.8000,,29.4900,DEG C,,,F01,34625.0000,UMHOS/CM,,,F01,21.6500,PPT,,,F01,121.8000,PCT,,,F04,8.2400,MG/L,,,F04,8.3000,SU,,,F01,5.9000,NTU,,,F01,6.8000,%FS,,,F01,26.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 12:45:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0900,M,,11.9000,,29.4600,DEG C,,,F01,34709.0000,UMHOS/CM,,,F01,21.7100,PPT,,,F01,118.1000,PCT,,,F04,8.0000,MG/L,,,F04,8.2700,SU,,,F01,6.1000,NTU,,,F01,6.5000,%FS,,,F01,24.9000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 1:00:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1190,M,,11.8000,,29.5400,DEG C,,,F01,34708.0000,UMHOS/CM,,,F01,21.7100,PPT,,,F01,123.1000,PCT,,,F04,8.3300,MG/L,,,F04,8.3000,SU,,,F01,5.2000,NTU,,,F01,3.7000,%FS,,,F01,14.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 1:15:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1400,M,,11.8000,,29.6500,DEG C,,,F01,34647.0000,UMHOS/CM,,,F01,21.6700,PPT,,,F01,129.7000,PCT,,,F04,8.7600,MG/L,,,F04,8.3300,SU,,,F01,5.1000,NTU,,,F01,4.1000,%FS,,,F01,15.8000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 1:30:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1680,M,,11.9000,,29.6500,DEG C,,,F01,34677.0000,UMHOS/CM,,,F01,21.6900,PPT,,,F01,127.9000,PCT,,,F04,8.6300,MG/L,,,F04,8.3200,SU,,,F01,5.4000,NTU,,,F01,3.7000,%FS,,,F01,14.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 1:45:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1830,M,,11.9000,,29.6300,DEG C,,,F01,34728.0000,UMHOS/CM,,,F01,21.7200,PPT,,,F01,124.3000,PCT,,,F04,8.3900,MG/L,,,F04,8.2900,SU,,,F01,5.5000,NTU,,,F01,3.4000,%FS,,,F01,13.1000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 2:00:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2070,M,,11.8000,,29.6200,DEG C,,,F01,34746.0000,UMHOS/CM,,,F01,21.7400,PPT,,,F01,121.2000,PCT,,,F04,8.1800,MG/L,,,F04,8.2700,SU,,,F01,5.3000,NTU,,,F01,4.6000,%FS,,,F01,17.6000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 2:15:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2210,M,,11.8000,,29.5900,DEG C,,,F01,34784.0000,UMHOS/CM,,,F01,21.7600,PPT,,,F01,116.2000,PCT,,,F04,7.8500,MG/L,,,F04,8.2300,SU,,,F01,5.6000,NTU,,,F01,8.2000,%FS,,,F01,31.5000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 2:30:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2400,M,,11.9000,,29.5100,DEG C,,,F01,34827.0000,UMHOS/CM,,,F01,21.7900,PPT,,,F01,111.8000,PCT,,,F04,7.5600,MG/L,,,F04,8.2000,SU,,,F01,5.4000,NTU,,,F01,7.9000,%FS,,,F01,30.6000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 2:45:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2470,M,,11.9000,,29.3300,DEG C,,,F01,34886.0000,UMHOS/CM,,,F01,21.8400,PPT,,,F01,104.1000,PCT,,,F04,7.0600,MG/L,,,F04,8.1400,SU,,,F01,5.3000,NTU,,,F01,3.3000,%FS,,,F01,12.6000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 3:00:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2630,M,,11.9000,,29.2800,DEG C,,,F01,34902.0000,UMHOS/CM,,,F01,21.8500,PPT,,,F01,103.3000,PCT,,,F04,7.0100,MG/L,,,F04,8.1300,SU,,,F01,5.3000,NTU,,,F01,2.9000,%FS,,,F01,11.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 3:15:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2700,M,,11.9000,,29.2700,DEG C,,,F01,34905.0000,UMHOS/CM,,,F01,21.8500,PPT,,,F01,101.9000,PCT,,,F04,6.9100,MG/L,,,F04,8.1200,SU,,,F01,5.7000,NTU,,,F01,3.9000,%FS,,,F01,15.2000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 3:30:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2630,M,,11.8000,,29.2000,DEG C,,,F01,34935.0000,UMHOS/CM,,,F01,21.8800,PPT,,,F01,99.3000,PCT,,,F04,6.7400,MG/L,,,F04,8.0900,SU,,,F01,5.0000,NTU,,,F01,3.3000,%FS,,,F01,12.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 3:45:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2610,M,,11.8000,,29.1500,DEG C,,,F01,34940.0000,UMHOS/CM,,,F01,21.8800,PPT,,,F01,98.1000,PCT,,,F04,6.6700,MG/L,,,F04,8.0900,SU,,,F01,5.1000,NTU,,,F01,4.0000,%FS,,,F01,15.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 4:00:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2600,M,,11.8000,,29.0500,DEG C,,,F01,34942.0000,UMHOS/CM,,,F01,21.8900,PPT,,,F01,98.6000,PCT,,,F04,6.7200,MG/L,,,F04,8.0800,SU,,,F01,4.5000,NTU,,,F01,2.1000,%FS,,,F01,8.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 4:15:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2560,M,,11.8000,,29.0100,DEG C,,,F01,34943.0000,UMHOS/CM,,,F01,21.8900,PPT,,,F01,97.8000,PCT,,,F04,6.6600,MG/L,,,F04,8.0800,SU,,,F01,5.5000,NTU,,,F01,2.0000,%FS,,,F01,7.5000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 4:30:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2490,M,,11.9000,,29.0000,DEG C,,,F01,34923.0000,UMHOS/CM,,,F01,21.8700,PPT,,,F01,97.3000,PCT,,,F04,6.6300,MG/L,,,F04,8.0700,SU,,,F01,4.2000,NTU,,,F01,1.5000,%FS,,,F01,5.6000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 4:45:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2280,M,,11.8000,,28.9700,DEG C,,,F01,34925.0000,UMHOS/CM,,,F01,21.8800,PPT,,,F01,95.8000,PCT,,,F04,6.5300,MG/L,,,F04,8.0600,SU,,,F01,4.6000,NTU,,,F01,1.4000,%FS,,,F01,5.3000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 5:00:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2170,M,,11.8000,,28.9300,DEG C,,,F01,34918.0000,UMHOS/CM,,,F01,21.8700,PPT,,,F01,96.1000,PCT,,,F04,6.5600,MG/L,,,F04,8.0600,SU,,,F01,4.2000,NTU,,,F01,1.3000,%FS,,,F01,5.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 5:15:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2060,M,,11.9000,,28.9100,DEG C,,,F01,34913.0000,UMHOS/CM,,,F01,21.8700,PPT,,,F01,95.7000,PCT,,,F04,6.5300,MG/L,,,F04,8.0600,SU,,,F01,4.8000,NTU,,,F01,1.5000,%FS,,,F01,5.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 5:30:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1840,M,,11.9000,,28.8900,DEG C,,,F01,34916.0000,UMHOS/CM,,,F01,21.8700,PPT,,,F01,95.1000,PCT,,,F04,6.5000,MG/L,,,F04,8.0600,SU,,,F01,4.4000,NTU,,,F01,1.3000,%FS,,,F01,5.2000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 5:45:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1530,M,,11.8000,,28.8300,DEG C,,,F01,34917.0000,UMHOS/CM,,,F01,21.8700,PPT,,,F01,94.2000,PCT,,,F04,6.4400,MG/L,,,F04,8.0500,SU,,,F01,4.2000,NTU,,,F01,1.1000,%FS,,,F01,4.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 6:00:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1370,M,,11.9000,,28.8100,DEG C,,,F01,34903.0000,UMHOS/CM,,,F01,21.8600,PPT,,,F01,94.3000,PCT,,,F04,6.4500,MG/L,,,F04,8.0600,SU,,,F01,4.3000,NTU,,,F01,1.6000,%FS,,,F01,6.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 6:15:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1130,M,,11.9000,,28.7900,DEG C,,,F01,34855.0000,UMHOS/CM,,,F01,21.8300,PPT,,,F01,95.3000,PCT,,,F04,6.5200,MG/L,,,F04,8.0800,SU,,,F01,4.3000,NTU,,,F01,1.5000,%FS,,,F01,5.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 6:30:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0900,M,,11.9000,,28.7900,DEG C,,,F01,34815.0000,UMHOS/CM,,,F01,21.8000,PPT,,,F01,95.3000,PCT,,,F04,6.5200,MG/L,,,F04,8.0900,SU,,,F01,4.8000,NTU,,,F01,1.5000,%FS,,,F01,5.6000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 6:45:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0640,M,,11.8000,,28.7900,DEG C,,,F01,34762.0000,UMHOS/CM,,,F01,21.7700,PPT,,,F01,97.8000,PCT,,,F04,6.7000,MG/L,,,F04,8.1300,SU,,,F01,4.3000,NTU,,,F01,1.5000,%FS,,,F01,5.6000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 7:00:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0380,M,,11.8000,,28.8100,DEG C,,,F01,34708.0000,UMHOS/CM,,,F01,21.7300,PPT,,,F01,99.7000,PCT,,,F04,6.8200,MG/L,,,F04,8.1600,SU,,,F01,4.7000,NTU,,,F01,2.0000,%FS,,,F01,7.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 7:15:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0090,M,,11.9000,,28.8100,DEG C,,,F01,34643.0000,UMHOS/CM,,,F01,21.6800,PPT,,,F01,102.2000,PCT,,,F04,6.9900,MG/L,,,F04,8.1900,SU,,,F01,6.1000,NTU,,,F01,2.0000,%FS,,,F01,7.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 7:30:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9770,M,,11.9000,,28.8500,DEG C,,,F01,34571.0000,UMHOS/CM,,,F01,21.6300,PPT,,,F01,104.4000,PCT,,,F04,7.1500,MG/L,,,F04,8.2300,SU,,,F01,4.5000,NTU,,,F01,2.8000,%FS,,,F01,11.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 7:45:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9460,M,,11.8000,,28.8500,DEG C,,,F01,34699.0000,UMHOS/CM,,,F01,21.7200,PPT,,,F01,102.0000,PCT,,,F04,6.9800,MG/L,,,F04,8.1700,SU,,,F01,4.7000,NTU,,,F01,1.8000,%FS,,,F01,7.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 8:00:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9270,M,,11.8000,,28.9400,DEG C,,,F01,34533.0000,UMHOS/CM,,,F01,21.6000,PPT,,,F01,106.6000,PCT,,,F04,7.2800,MG/L,,,F04,8.2900,SU,,,F01,4.0000,NTU,,,F01,2.6000,%FS,,,F01,10.1000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 8:15:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9040,M,,11.9000,,28.9800,DEG C,,,F01,34528.0000,UMHOS/CM,,,F01,21.6000,PPT,,,F01,110.2000,PCT,,,F04,7.5200,MG/L,,,F04,8.3000,SU,,,F01,4.4000,NTU,,,F01,4.0000,%FS,,,F01,15.5000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 8:30:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8890,M,,11.9000,,29.0100,DEG C,,,F01,34576.0000,UMHOS/CM,,,F01,21.6300,PPT,,,F01,111.4000,PCT,,,F04,7.6000,MG/L,,,F04,8.2700,SU,,,F01,4.6000,NTU,,,F01,4.2000,%FS,,,F01,16.3000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 8:45:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8710,M,,11.8000,,29.0500,DEG C,,,F01,34609.0000,UMHOS/CM,,,F01,21.6500,PPT,,,F01,111.8000,PCT,,,F04,7.6200,MG/L,,,F04,8.2600,SU,,,F01,5.4000,NTU,,,F01,3.6000,%FS,,,F01,13.9000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
